season_end,player,age,gp,toi,teams
2015,Clarke MacArthur,29.0,62.0,17:34:17,OTT
2015,David Savard,24.0,82.0,31:21:24,CBJ
2015,Riley Sheahan,23.0,79.0,20:35:45,DET
2015,Tommy Wingels,26.0,75.0,20:35:19,SJS
2015,Cody Franson,27.0,78.0,25:31:00,2TM
2015,Cody Franson,27.0,55.0,19:36:14,TOR
2015,Cody Franson,27.0,23.0,05:54:46,NSH
2015,Chris Stewart,27.0,81.0,21:26:22,2TM
2015,Chris Stewart,27.0,61.0,16:16:12,BUF
2015,Chris Stewart,27.0,20.0,05:10:10,MIN
2015,Johnny Boychuk,31.0,72.0,26:01:00,NYI
2015,Charlie Coyle,22.0,82.0,19:53:22,MIN
2015,Brian Gionta,36.0,69.0,20:45:45,BUF
2015,Carl Hagelin,26.0,82.0,20:49:01,NYR
2015,Jimmy Hayes,25.0,72.0,18:10:16,FLA
2015,Curtis Glencross,32.0,71.0,18:31:01,2TM
2015,Curtis Glencross,32.0,53.0,14:44:06,CGY
2015,Curtis Glencross,32.0,18.0,03:46:55,WSH
2015,Lance Bouma,24.0,78.0,18:12:47,CGY
2015,Patrik Eliáš,38.0,69.0,20:17:18,NJD
2015,Cam Fowler,23.0,80.0,28:11:30,ANA
2015,Scott Gomez,35.0,58.0,15:57:46,NJD
2015,Hampus Lindholm,21.0,78.0,28:17:18,ANA
2015,Pat Maroon,26.0,71.0,16:54:05,ANA
2015,Milan Michálek,30.0,66.0,18:00:28,OTT
2015,Benoît Pouliot,28.0,58.0,16:04:05,EDM
2015,Teddy Purcell,29.0,82.0,23:27:10,EDM
2015,Kris Russell,27.0,79.0,31:31:59,CGY
2015,Kris Versteeg,28.0,61.0,16:06:49,CHI
2015,Joel Ward,34.0,82.0,23:02:40,WSH
2015,James Wisniewski,30.0,69.0,24:22:08,2TM
2015,James Wisniewski,30.0,56.0,19:59:18,CBJ
2015,James Wisniewski,30.0,13.0,04:22:50,ANA
2015,Daniel Winnik,29.0,79.0,21:54:42,2TM
2015,Daniel Winnik,29.0,58.0,16:16:25,TOR
2015,Daniel Winnik,29.0,21.0,05:38:17,PIT
2015,Marek Židlický,37.0,84.0,29:20:19,2TM
2015,Marek Židlický,37.0,63.0,23:01:41,NJD
2015,Marek Židlický,37.0,21.0,06:18:38,DET
2015,Alexandre Burrows,33.0,70.0,18:03:25,VAN
2015,Eric Fehr,29.0,75.0,18:33:45,WSH
2015,Travis Hamonic,24.0,71.0,25:47:07,NYI
2015,Jannik Hansen,28.0,81.0,18:51:45,VAN
2015,Darren Helm,28.0,75.0,19:47:31,DET
2015,Ryan McDonagh,25.0,71.0,27:22:25,NYR
2015,Victor Rask,21.0,80.0,21:46:56,CAR
2015,Brandon Sutter,25.0,80.0,23:05:55,PIT
2015,Nail Yakupov,21.0,81.0,20:50:53,EDM
2015,Mike Santorelli,29.0,79.0,18:56:38,2TM
2015,Mike Santorelli,29.0,57.0,14:12:35,TOR
2015,Mike Santorelli,29.0,22.0,04:44:03,NSH
2015,Matt Beleskey,26.0,65.0,15:41:02,ANA
2015,Steve Bernier,29.0,67.0,14:26:44,NJD
2015,Michael Del Zotto,24.0,64.0,23:23:09,PHI
2015,Jonathan Drouin,19.0,70.0,15:26:33,TBL
2015,Martin Erat,33.0,79.0,20:53:23,ARI
2015,Aleš Hemský,31.0,76.0,17:16:41,DAL
2015,Derek Roy,31.0,72.0,18:48:22,2TM
2015,Derek Roy,31.0,26.0,05:51:16,NSH
2015,Derek Roy,31.0,46.0,12:57:06,EDM
2015,Blake Comeau,28.0,61.0,15:32:20,PIT
2015,Danny DeKeyser,24.0,80.0,27:54:11,DET
2015,Alexander Edler,28.0,74.0,29:34:27,VAN
2015,Justin Fontaine,27.0,71.0,14:08:50,MIN
2015,Tomáš Hertl,21.0,82.0,19:53:18,SJS
2015,David Krejčí,28.0,47.0,14:13:51,BOS
2015,Nikolai Kulemin,28.0,82.0,20:19:22,NYI
2015,Matt Niskanen,28.0,82.0,30:33:01,WSH
2015,Rickard Rakell,21.0,71.0,14:52:37,ANA
2015,Justin Schultz,24.0,81.0,30:31:31,EDM
2015,Brent Seabrook,29.0,82.0,30:18:42,CHI
2015,Jeff Skinner,22.0,77.0,20:35:42,CAR
2015,Jiří Tlustý,26.0,72.0,19:13:30,2TM
2015,Jiří Tlustý,26.0,52.0,14:54:37,CAR
2015,Jiří Tlustý,26.0,20.0,04:18:53,WPG
2015,Mark Arcobello,26.0,77.0,19:00:07,4TM
2015,Mark Arcobello,26.0,36.0,09:13:35,EDM
2015,Mark Arcobello,26.0,4.0,00:42:20,NSH
2015,Mark Arcobello,26.0,10.0,02:00:52,PIT
2015,Mark Arcobello,26.0,27.0,07:03:20,ARI
2015,Jason Garrison,30.0,70.0,23:20:41,TBL
2015,Zemgus Girgensons,21.0,61.0,19:23:51,BUF
2015,David Jones,30.0,67.0,16:00:44,CGY
2015,Matt Read,28.0,80.0,23:25:19,PHI
2015,Andrew Cogliano,27.0,82.0,19:57:17,ANA
2015,Vernon Fiddler,34.0,80.0,17:30:07,DAL
2015,Shawn Horcoff,36.0,76.0,16:29:29,DAL
2015,Kyle Palmieri,23.0,57.0,13:23:31,ANA
2015,Dion Phaneuf,29.0,70.0,27:40:14,TOR
2015,Morgan Rielly,20.0,81.0,27:27:21,TOR
2015,Dale Weise,26.0,79.0,16:02:21,MTL
2015,Bryan Bickell,28.0,80.0,16:06:01,CHI
2015,Mikkel Bødker,25.0,45.0,13:06:46,ARI
2015,Joe Colborne,25.0,64.0,16:26:54,CGY
2015,Steve Downie,27.0,72.0,14:55:14,PIT
2015,Nathan Gerbe,27.0,78.0,21:22:38,CAR
2015,Chris Kelly,34.0,80.0,20:11:16,BOS
2015,Michael Raffl,26.0,67.0,15:51:07,PHI
2015,Lee Stempniak,31.0,71.0,15:03:12,2TM
2015,Lee Stempniak,31.0,53.0,10:59:15,NYR
2015,Lee Stempniak,31.0,18.0,04:03:57,WPG
2015,Tyler Myers,24.0,71.0,29:09:23,2TM
2015,Tyler Myers,24.0,47.0,19:37:46,BUF
2015,Tyler Myers,24.0,24.0,09:31:37,WPG
2015,Artem Anisimov,26.0,52.0,14:11:48,CBJ
2015,Mikael Backlund,25.0,52.0,15:22:43,CGY
2015,Patrik Berglund,26.0,77.0,18:42:25,STL
2015,Dustin Brown,30.0,82.0,22:34:23,LAK
2015,Brian Campbell,35.0,82.0,31:43:05,FLA
2015,Patrick Eaves,30.0,47.0,10:44:43,DAL
2015,Lars Eller,25.0,77.0,19:53:27,MTL
2015,Ryan Ellis,24.0,58.0,18:20:57,NSH
2015,Seth Jones,20.0,82.0,27:10:24,NSH
2015,David Legwand,34.0,80.0,18:31:45,OTT
2015,Shawn Matthias,26.0,78.0,17:02:12,VAN
2015,Dominic Moore,34.0,82.0,18:52:24,NYR
2015,Matthew Nieto,22.0,72.0,18:18:23,SJS
2015,David Pastrňák,18.0,46.0,10:42:46,BOS
2015,Nick Spaling,26.0,82.0,20:49:34,PIT
2015,Tomáš Fleischmann,30.0,66.0,16:10:23,2TM
2015,Tomáš Fleischmann,30.0,52.0,12:52:01,FLA
2015,Tomáš Fleischmann,30.0,14.0,03:18:22,ANA
2015,Alex Chiasson,24.0,76.0,16:56:36,OTT
2015,Dwight King,25.0,81.0,19:26:02,LAK
2015,Kevin Klein,30.0,65.0,20:01:50,NYR
2015,Leo Komarov,28.0,62.0,15:11:23,TOR
2015,John Mitchell,30.0,68.0,17:58:15,COL
2015,Colton Sceviour,25.0,71.0,15:02:52,DAL
2015,Andrew Shaw,23.0,79.0,19:40:52,CHI
2015,Jason Zucker,23.0,51.0,12:48:02,MIN
2015,Matt Cullen,38.0,62.0,13:26:49,NSH
2015,Derek Dorsett,28.0,79.0,15:51:35,VAN
2015,Ryan Garbutt,29.0,67.0,15:08:55,DAL
2015,Peter Holland,24.0,62.0,15:00:19,TOR
2015,Bo Horvat,19.0,68.0,13:53:56,VAN
2015,Trevor Lewis,28.0,73.0,17:09:48,LAK
2015,Riley Nash,25.0,68.0,18:29:16,CAR
2015,Antoine Roussel,25.0,80.0,19:21:45,DAL
2015,Jared Spurgeon,25.0,66.0,24:53:06,MIN
2015,Stephen Weiss,31.0,52.0,09:49:51,DET
2015,Travis Zajac,29.0,74.0,23:30:52,NJD
2015,Jason Demers,26.0,81.0,25:49:12,2TM
2015,Jason Demers,26.0,20.0,06:03:49,SJS
2015,Jason Demers,26.0,61.0,19:45:23,DAL
2015,Brian Boyle,30.0,82.0,17:45:26,TBL
2015,Jake Gardiner,24.0,79.0,27:36:55,TOR
2015,Martin Hanzal,27.0,37.0,10:56:14,ARI
2015,Josh Jooris,24.0,60.0,14:29:30,CGY
2015,Melker Karlsson,24.0,53.0,13:38:03,SJS
2015,Adam Larsson,22.0,64.0,22:21:37,NJD
2015,Brayden McNabb,24.0,71.0,18:48:50,LAK
2015,Brandon Pirri,23.0,49.0,12:03:43,FLA
2015,Jordan Staal,26.0,46.0,14:13:24,CAR
2015,Linden Vey,23.0,75.0,16:27:51,VAN
2015,François Beauchemin,34.0,64.0,24:15:38,ANA
2015,Dave Bolland,28.0,53.0,14:26:38,FLA
2015,Justin Braun,27.0,70.0,24:32:15,SJS
2015,Matt Calvert,25.0,56.0,14:55:39,CBJ
2015,Erik Condra,28.0,68.0,16:22:49,OTT
2015,Toby Enström,30.0,60.0,23:34:10,WPG
2015,Dan Hamhuis,32.0,59.0,21:10:21,VAN
2015,Erik Johnson,26.0,47.0,19:07:43,COL
2015,Adam Lowry,21.0,80.0,18:20:15,WPG
2015,J.T. Miller,21.0,58.0,12:16:35,NYR
2015,Mason Raymond,29.0,57.0,14:04:23,CGY
2015,Marco Scandella,24.0,64.0,23:10:20,MIN
2015,Marc-Édouard Vlasic,27.0,70.0,25:47:49,SJS
2015,Andrej Sekera,28.0,73.0,26:45:07,2TM
2015,Andrej Sekera,28.0,57.0,21:37:47,CAR
2015,Andrej Sekera,28.0,16.0,05:07:20,LAK
2015,Simon Despres,23.0,75.0,21:04:57,2TM
2015,Simon Despres,23.0,59.0,16:06:22,PIT
2015,Simon Despres,23.0,16.0,04:58:35,ANA
2015,Jiří Sekáč,22.0,69.0,15:36:27,2TM
2015,Jiří Sekáč,22.0,50.0,11:30:27,MTL
2015,Jiří Sekáč,22.0,19.0,04:06:00,ANA
2015,André Burakovsky,19.0,53.0,11:24:48,WSH
2015,Johan Franzén,35.0,33.0,08:50:01,DET
2015,Andy Greene,32.0,82.0,32:10:37,NJD
2015,Thomas Hickey,25.0,81.0,25:33:04,NYI
2015,Evander Kane,23.0,37.0,11:54:34,WPG
2015,Dmitry Kulikov,24.0,73.0,25:55:44,FLA
2015,John-Michael Liles,34.0,57.0,18:11:29,CAR
2015,Alec Martinez,27.0,56.0,18:36:07,LAK
2015,P.A. Parenteau,31.0,56.0,13:59:20,MTL
2015,Vincent Trocheck,21.0,50.0,11:40:16,FLA
2015,Jacob Trouba,20.0,65.0,25:15:34,WPG
2015,Jeff Petry,27.0,78.0,27:37:34,2TM
2015,Jeff Petry,27.0,59.0,20:36:03,EDM
2015,Jeff Petry,27.0,19.0,07:01:31,MTL
2015,Karl Alzner,26.0,82.0,26:33:27,WSH
2015,Cody Ceci,21.0,81.0,26:02:29,OTT
2015,Marko Daňo,20.0,35.0,07:44:00,CBJ
2015,Lauri Korpikoski,28.0,69.0,17:32:08,ARI
2015,Joffrey Lupul,31.0,55.0,14:11:58,TOR
2015,Jay McClement,31.0,82.0,18:33:23,CAR
2015,Brad Richardson,29.0,45.0,10:51:13,VAN
2015,Tobias Rieder,22.0,72.0,20:16:34,ARI
2015,Chris Tierney,20.0,43.0,08:46:39,SJS
2015,Yannick Weber,26.0,65.0,18:37:12,VAN
2015,Kevin Connauton,24.0,62.0,16:45:24,2TM
2015,Kevin Connauton,24.0,8.0,01:36:43,DAL
2015,Kevin Connauton,24.0,54.0,15:08:41,CBJ
2015,Jay Beagle,29.0,62.0,13:14:09,WSH
2015,Dan Boyle,38.0,65.0,21:55:53,NYR
2015,Kyle Brodziak,30.0,73.0,15:52:14,MIN
2015,Zdeno Chára,37.0,63.0,24:30:55,BOS
2015,Marcus Foligno,23.0,57.0,15:24:50,BUF
2015,Dan Girardi,30.0,82.0,31:00:45,NYR
2015,Oscar Klefbom,21.0,60.0,21:59:56,EDM
2015,Brooks Laich,31.0,66.0,16:11:44,WSH
2015,Anton Lander,23.0,38.0,09:30:27,EDM
2015,Vincent Lecavalier,34.0,57.0,12:00:54,PHI
2015,Paul Martin,33.0,74.0,28:06:31,PIT
2015,Zach Redmond,26.0,59.0,16:51:36,COL
2015,Rasmus Ristolainen,20.0,78.0,26:47:52,BUF
2015,Marc Staal,28.0,80.0,28:10:59,NYR
2015,Chris Tanev,25.0,70.0,24:35:40,VAN
2015,Chris Terry,25.0,57.0,12:05:09,CAR
2015,Ľubomír Višňovský,38.0,53.0,17:14:57,NYI
2015,Alexander Wennberg,20.0,68.0,17:42:28,CBJ
2015,Andrej Nestrašil,23.0,54.0,12:00:59,2TM
2015,Andrej Nestrašil,23.0,13.0,02:23:47,DET
2015,Andrej Nestrašil,23.0,41.0,09:37:12,CAR
2015,Devante Smith-Pelly,22.0,74.0,17:36:36,2TM
2015,Devante Smith-Pelly,22.0,54.0,13:10:41,ANA
2015,Devante Smith-Pelly,22.0,20.0,04:25:55,MTL
2015,Zach Bogosian,24.0,62.0,24:28:37,2TM
2015,Zach Bogosian,24.0,41.0,15:08:55,WPG
2015,Zach Bogosian,24.0,21.0,09:19:42,BUF
2015,Paul Byron,25.0,57.0,13:44:41,CGY
2015,Jason Chimera,35.0,77.0,16:36:03,WSH
2015,Éric Gélinas,23.0,61.0,16:44:07,NJD
2015,Mikhail Grabovski,31.0,51.0,12:07:58,NYI
2015,Niklas Hjalmarsson,27.0,82.0,29:54:35,CHI
2015,Matt Irwin,27.0,53.0,15:02:02,SJS
2015,Brooks Orpik,34.0,78.0,28:19:49,WSH
2015,Jean-Gabriel Pageau,22.0,50.0,11:49:22,OTT
2015,Cédric Paquette,21.0,64.0,14:31:05,TBL
2015,Michael Ryder,34.0,47.0,11:20:35,NJD
2015,Alexander Semin,30.0,57.0,15:07:39,CAR
2015,Sean Bergenheim,30.0,56.0,12:14:34,2TM
2015,Sean Bergenheim,30.0,39.0,09:11:56,FLA
2015,Sean Bergenheim,30.0,17.0,03:02:38,MIN
2015,Matt Carle,30.0,59.0,20:08:47,TBL
2015,Casey Cizikas,23.0,70.0,14:36:11,NYI
2015,Mattias Ekholm,24.0,80.0,25:20:42,NSH
2015,Luke Glendening,25.0,82.0,20:07:04,DET
2015,Markus Granlund,21.0,48.0,10:41:44,CGY
2015,Calle Järnkrok,23.0,74.0,15:50:51,NSH
2015,Dmitrij Jaškin,21.0,54.0,12:07:16,STL
2015,Tomáš Jurčo,22.0,63.0,12:05:08,DET
2015,Brandon Prust,30.0,82.0,17:43:14,MTL
2015,Kyle Quincey,29.0,73.0,23:41:55,DET
2015,Ryan Spooner,23.0,29.0,07:01:36,BOS
2015,Michael Stone,24.0,81.0,28:10:18,ARI
2015,Nate Thompson,30.0,80.0,17:45:56,ANA
2015,James Sheppard,26.0,71.0,15:41:13,2TM
2015,James Sheppard,26.0,57.0,13:02:12,SJS
2015,James Sheppard,26.0,14.0,02:39:01,NYR
2015,Maxime Talbot,30.0,81.0,18:22:27,2TM
2015,Maxime Talbot,30.0,63.0,14:42:31,COL
2015,Maxime Talbot,30.0,18.0,03:39:56,BOS
2015,Jonas Brodin,21.0,71.0,28:36:18,MIN
2015,Brian Flynn,26.0,63.0,15:39:28,2TM
2015,Brian Flynn,26.0,54.0,14:17:51,BUF
2015,Brian Flynn,26.0,9.0,01:21:37,MTL
2015,Boone Jenner,21.0,31.0,09:26:22,CBJ
2015,Marcus Krüger,24.0,81.0,17:40:09,CHI
2015,Richard Pánik,23.0,76.0,14:45:00,TOR
2015,Damon Severson,20.0,51.0,18:40:07,NJD
2015,Matt Stajan,31.0,59.0,11:47:52,CGY
2015,Jarret Stoll,32.0,73.0,18:50:45,LAK
2015,Tom Wilson,20.0,67.0,12:12:46,WSH
