season_end,player,age,gp,toi,teams
2016,Brandon Saad,23.0,78.0,22:23:02,CBJ
2016,Derek Stepan,25.0,72.0,21:18:23,NYR
2016,Vincent Trocheck,22.0,76.0,22:30:32,FLA
2016,Max Domi,20.0,81.0,22:06:19,ARI
2016,Nathan MacKinnon,20.0,72.0,22:38:21,COL
2016,Frans Nielsen,31.0,81.0,23:55:19,NYI
2016,Alexander Steen,31.0,67.0,22:44:52,STL
2016,Justin Williams,34.0,82.0,22:45:32,WSH
2016,Drew Doughty,26.0,82.0,38:17:28,LAK
2016,Leon Draisaitl,20.0,72.0,21:40:07,EDM
2016,Patric Hörnqvist,29.0,82.0,23:01:36,PIT
2016,T.J. Oshie,29.0,80.0,25:17:04,WSH
2016,Jeff Skinner,23.0,82.0,22:15:31,CAR
2016,Carl Söderberg,30.0,82.0,24:37:14,COL
2016,P.K. Subban,26.0,68.0,29:52:38,MTL
2016,Ryan Suter,31.0,82.0,39:04:37,MIN
2016,Shea Weber,30.0,78.0,32:59:24,NSH
2016,Mika Zibanejad,22.0,81.0,23:58:31,OTT
2016,Lee Stempniak,32.0,82.0,24:31:23,2TM
2016,Lee Stempniak,32.0,63.0,19:40:04,NJD
2016,Lee Stempniak,32.0,19.0,04:51:19,BOS
2016,Mikkel Bødker,26.0,80.0,24:40:39,2TM
2016,Mikkel Bødker,26.0,62.0,19:14:42,ARI
2016,Mikkel Bødker,26.0,18.0,05:25:57,COL
2016,Adam Henrique,25.0,80.0,26:26:07,NJD
2016,Mike Ribeiro,35.0,81.0,23:33:25,NSH
2016,Reilly Smith,24.0,82.0,25:26:06,FLA
2016,Henrik Zetterberg,35.0,82.0,26:31:39,DET
2016,Tyson Barrie,24.0,78.0,30:09:34,COL
2016,Pavel Datsyuk,37.0,66.0,21:37:14,DET
2016,Scott Hartnell,33.0,79.0,20:31:05,CBJ
2016,Boone Jenner,22.0,82.0,22:25:33,CBJ
2016,Brent Seabrook,30.0,81.0,30:48:38,CHI
2016,Ryan Spooner,24.0,80.0,20:11:17,BOS
2016,Paul Stastny,30.0,64.0,20:25:42,STL
2016,Brandon Dubinsky,29.0,75.0,23:27:14,CBJ
2016,Patrick Marleau,36.0,82.0,26:00:20,SJS
2016,Connor McDavid,19.0,45.0,14:09:42,EDM
2016,Victor Rask,22.0,80.0,22:38:39,CAR
2016,Jordan Staal,27.0,82.0,25:00:39,CAR
2016,Mikael Backlund,26.0,82.0,22:27:11,CGY
2016,Shane Doan,39.0,72.0,21:06:51,ARI
2016,Jordan Eberle,25.0,69.0,20:32:04,EDM
2016,Victor Hedman,25.0,78.0,29:59:10,TBL
2016,Jarome Iginla,38.0,82.0,21:40:39,COL
2016,Keith Yandle,29.0,82.0,27:16:53,NYR
2016,Shayne Gostisbehere,22.0,64.0,21:25:47,PHI
2016,Tomáš Hertl,22.0,81.0,21:33:49,SJS
2016,Marcus Johansson,25.0,74.0,20:31:20,WSH
2016,Jiří Hudler,32.0,72.0,18:54:40,2TM
2016,Jiří Hudler,32.0,53.0,14:42:04,CGY
2016,Jiří Hudler,32.0,19.0,04:12:36,FLA
2016,Andrew Ladd,30.0,78.0,24:35:19,2TM
2016,Andrew Ladd,30.0,59.0,19:07:53,WPG
2016,Andrew Ladd,30.0,19.0,05:27:26,CHI
2016,David Backes,31.0,79.0,25:19:11,STL
2016,T.J. Brodie,25.0,70.0,29:27:38,CGY
2016,Nazem Kadri,25.0,76.0,23:08:47,TOR
2016,Dylan Larkin,19.0,80.0,22:03:32,DET
2016,Tomáš Tatar,25.0,81.0,19:22:27,DET
2016,Joe Colborne,26.0,73.0,18:27:05,CGY
2016,Anthony Duclair,20.0,81.0,19:24:08,ARI
2016,Mikael Granlund,23.0,82.0,24:45:48,MIN
2016,Torey Krug,24.0,81.0,29:10:43,BOS
2016,Andrei Markov,37.0,82.0,32:34:32,MTL
2016,Kevin Shattenkirk,27.0,72.0,26:54:24,STL
2016,Dougie Hamilton,22.0,82.0,27:00:57,CGY
2016,Duncan Keith,32.0,67.0,28:10:46,CHI
2016,Chris Kreider,24.0,79.0,21:00:36,NYR
2016,J.T. Miller,22.0,82.0,20:32:51,NYR
2016,Nino Niederreiter,23.0,82.0,21:14:34,MIN
2016,Gustav Nyquist,26.0,82.0,20:43:58,DET
2016,Jean-Gabriel Pageau,23.0,82.0,22:49:39,OTT
2016,Rickard Rakell,22.0,72.0,19:17:11,ANA
2016,Joel Ward,35.0,79.0,22:20:52,SJS
2016,Teddy Purcell,30.0,76.0,21:19:04,2TM
2016,Teddy Purcell,30.0,61.0,17:44:18,EDM
2016,Teddy Purcell,30.0,15.0,03:34:46,FLA
2016,Justin Abdelkader,28.0,82.0,25:11:43,DET
2016,Artem Anisimov,27.0,77.0,23:12:51,CHI
2016,Charlie Coyle,23.0,82.0,23:39:12,MIN
2016,Bryan Little,28.0,57.0,18:37:00,WPG
2016,Sam Reinhart,20.0,79.0,22:10:03,BUF
2016,Travis Zajac,30.0,74.0,24:29:04,NJD
2016,Martin Hanzal,28.0,64.0,18:59:02,ARI
2016,P.A. Parenteau,32.0,77.0,20:51:56,TOR
2016,Mathieu Perreault,28.0,71.0,19:34:59,WPG
2016,Rasmus Ristolainen,21.0,82.0,34:33:01,BUF
2016,Thomas Vanek,32.0,74.0,19:15:09,MIN
2016,Jason Chimera,36.0,82.0,19:12:09,WSH
2016,Brendan Gallagher,23.0,53.0,14:38:32,MTL
2016,Bo Horvat,20.0,82.0,23:24:51,VAN
2016,Alex Killorn,26.0,81.0,22:40:25,TBL
2016,Chris Kunitz,36.0,80.0,22:25:58,PIT
2016,Nick Leddy,24.0,81.0,30:32:09,NYI
2016,Jake Muzzin,26.0,82.0,31:31:00,LAK
2016,Brock Nelson,24.0,81.0,21:20:04,NYI
2016,Ondřej Palát,24.0,62.0,18:30:59,TBL
2016,Alexander Wennberg,21.0,69.0,18:14:23,CBJ
2016,Troy Brouwer,30.0,82.0,23:13:34,STL
2016,John Carlson,26.0,56.0,22:07:17,WSH
2016,Sean Couturier,23.0,63.0,19:31:51,PHI
2016,Aleš Hemský,32.0,75.0,16:22:49,DAL
2016,Elias Lindholm,21.0,82.0,24:45:08,CAR
2016,Jakob Silfverberg,25.0,82.0,23:11:54,ANA
2016,Marc-Édouard Vlasic,28.0,67.0,25:49:42,SJS
2016,Eric Staal,31.0,83.0,25:40:04,2TM
2016,Eric Staal,31.0,63.0,20:14:59,CAR
2016,Eric Staal,31.0,20.0,05:25:05,NYR
2016,Carl Hagelin,27.0,80.0,20:56:33,2TM
2016,Carl Hagelin,27.0,43.0,10:45:06,ANA
2016,Carl Hagelin,27.0,37.0,10:11:27,PIT
2016,Jamie McGinn,27.0,84.0,20:00:35,2TM
2016,Jamie McGinn,27.0,63.0,14:52:21,BUF
2016,Jamie McGinn,27.0,21.0,05:08:14,ANA
2016,André Burakovsky,20.0,79.0,17:08:56,WSH
2016,Mike Cammalleri,33.0,42.0,13:29:43,NJD
2016,Nikolaj Ehlers,19.0,72.0,19:19:16,WPG
2016,Jannik Hansen,29.0,67.0,18:21:05,VAN
2016,Tyler Johnson,25.0,69.0,19:42:37,TBL
2016,Drew Stafford,30.0,78.0,23:14:06,WPG
2016,Sami Vatanen,24.0,71.0,25:13:17,ANA
2016,Antoine Vermette,33.0,76.0,21:04:55,ARI
2016,Kris Versteeg,29.0,77.0,19:44:52,2TM
2016,Kris Versteeg,29.0,63.0,17:12:20,CAR
2016,Kris Versteeg,29.0,14.0,02:32:32,LAK
2016,Matt Beleskey,27.0,80.0,21:08:33,BOS
2016,Zdeno Chára,38.0,80.0,32:07:45,BOS
2016,Robby Fabbri,20.0,72.0,15:58:41,STL
2016,Justin Faulk,23.0,64.0,25:38:51,CAR
2016,Nick Foligno,28.0,72.0,20:16:12,CBJ
2016,Alex Goligoski,30.0,82.0,32:34:22,DAL
2016,Alex Pietrangelo,26.0,73.0,32:00:15,STL
2016,Tobias Rieder,23.0,82.0,23:39:03,ARI
2016,Craig Smith,26.0,82.0,20:45:09,NSH
2016,Sam Bennett,19.0,77.0,19:26:15,CGY
2016,Blake Comeau,29.0,81.0,23:47:48,COL
2016,Logan Couture,26.0,52.0,15:04:08,SJS
2016,Joonas Donskoi,23.0,76.0,17:55:39,SJS
2016,Aaron Ekblad,19.0,78.0,28:10:49,FLA
2016,Kevin Hayes,23.0,79.0,17:59:22,NYR
2016,Leo Komarov,29.0,67.0,19:54:57,TOR
2016,Anders Lee,25.0,80.0,19:26:07,NYI
2016,Rick Nash,31.0,60.0,16:56:22,NYR
2016,Tanner Pearson,23.0,79.0,19:02:23,LAK
2016,Jason Pominville,33.0,75.0,20:27:17,MIN
2016,Benoît Pouliot,29.0,55.0,14:42:43,EDM
2016,Morgan Rielly,21.0,82.0,31:44:37,TOR
2016,Zack Smith,27.0,81.0,20:47:23,OTT
2016,Michael Stone,25.0,75.0,28:06:41,ARI
2016,David Perron,27.0,71.0,18:00:06,2TM
2016,David Perron,27.0,43.0,11:05:24,PIT
2016,David Perron,27.0,28.0,06:54:42,ANA
2016,Tyler Bozak,29.0,57.0,16:28:28,TOR
2016,Cody Eakin,24.0,82.0,22:22:11,DAL
2016,Mattias Ekholm,25.0,82.0,27:39:49,NSH
2016,Mike Green,30.0,74.0,24:22:52,DET
2016,Evander Kane,24.0,65.0,22:47:25,BUF
2016,Vladislav Namestnikov,23.0,80.0,18:49:16,TBL
2016,Teuvo Teräväinen,21.0,78.0,19:56:54,CHI
2016,Alex Tanguay,36.0,70.0,18:25:20,2TM
2016,Alex Tanguay,36.0,52.0,13:52:30,COL
2016,Alex Tanguay,36.0,18.0,04:32:50,ARI
2016,François Beauchemin,35.0,82.0,34:16:33,COL
2016,Nick Bjugstad,23.0,67.0,17:19:10,FLA
2016,Erik Haula,24.0,76.0,16:07:16,MIN
2016,Jori Lehterä,28.0,79.0,21:10:32,STL
2016,Ryan McDonagh,26.0,73.0,27:11:43,NYR
2016,Ryan Nugent-Hopkins,22.0,55.0,17:28:26,EDM
2016,Andrew Shaw,24.0,78.0,19:02:47,CHI
2016,Anton Strålman,29.0,73.0,26:51:40,TBL
2016,Brian Gionta,37.0,79.0,23:20:52,BUF
2016,Marián Hossa,37.0,64.0,18:24:44,CHI
2016,Colton Parayko,22.0,79.0,25:31:34,STL
2016,Josh Bailey,26.0,81.0,21:23:48,NYI
2016,Andrew Cogliano,28.0,82.0,19:43:24,ANA
2016,Matt Cullen,39.0,82.0,18:58:11,PIT
2016,Ryan Ellis,25.0,79.0,27:30:59,NSH
2016,Michael Frolík,27.0,64.0,16:51:46,CGY
2016,Matt Niskanen,29.0,82.0,33:42:15,WSH
2016,Dion Phaneuf,30.0,71.0,26:26:37,2TM
2016,Dion Phaneuf,30.0,51.0,18:43:17,TOR
2016,Dion Phaneuf,30.0,20.0,07:43:20,OTT
2016,Brian Campbell,36.0,82.0,30:26:47,FLA
2016,Valtteri Filppula,31.0,76.0,23:07:31,TBL
2016,Jake Gardiner,25.0,79.0,27:09:03,TOR
2016,Alec Martinez,28.0,78.0,27:29:45,LAK
2016,Michael Raffl,27.0,82.0,19:32:33,PHI
2016,Brad Richardson,30.0,82.0,21:20:58,ARI
2016,Seth Jones,21.0,81.0,29:48:12,2TM
2016,Seth Jones,21.0,40.0,13:05:42,NSH
2016,Seth Jones,21.0,41.0,16:42:30,CBJ
2016,Jesper Fast,24.0,79.0,19:40:07,NYR
2016,Calle Järnkrok,24.0,81.0,21:46:58,NSH
2016,Andrej Sekera,29.0,81.0,29:28:49,EDM
2016,Kyle Turris,26.0,57.0,18:42:34,OTT
2016,Nick Bonino,27.0,63.0,16:37:51,PIT
2016,Casey Cizikas,24.0,80.0,16:54:33,NYI
2016,David Desharnais,29.0,65.0,17:20:11,MTL
2016,Jimmy Hayes,26.0,75.0,17:16:59,BOS
2016,Mattias Janmark,23.0,73.0,17:14:33,DAL
2016,Valeri Nichushkin,20.0,79.0,18:20:36,DAL
2016,Dmitry Orlov,24.0,82.0,21:54:10,WSH
2016,Antoine Roussel,26.0,80.0,18:28:34,DAL
2016,Jared Spurgeon,26.0,77.0,29:06:10,MIN
2016,James van Riemsdyk,26.0,40.0,11:50:31,TOR
2016,Brandon Pirri,24.0,61.0,14:45:30,2TM
2016,Brandon Pirri,24.0,52.0,12:50:55,FLA
2016,Brandon Pirri,24.0,9.0,01:54:35,ANA
2016,Sven Baertschi,23.0,69.0,15:28:37,VAN
2016,Dustin Brown,31.0,82.0,22:06:13,LAK
2016,Ryan Callahan,30.0,73.0,20:58:22,TBL
2016,Cam Fowler,24.0,69.0,26:11:52,ANA
2016,Oscar Lindberg,24.0,68.0,13:48:01,NYR
2016,Hampus Lindholm,22.0,80.0,29:20:09,ANA
2016,Brad Richards,35.0,68.0,16:46:01,DET
2016,Ryan Strome,22.0,71.0,18:31:42,NYI
2016,Trevor Daley,32.0,82.0,25:12:11,2TM
2016,Trevor Daley,32.0,29.0,07:08:00,CHI
2016,Trevor Daley,32.0,53.0,18:04:11,PIT
2016,Shawn Matthias,27.0,71.0,15:59:25,2TM
2016,Shawn Matthias,27.0,51.0,11:03:30,TOR
2016,Shawn Matthias,27.0,20.0,04:55:55,COL
2016,Mikhail Grigorenko,21.0,74.0,16:21:44,COL
2016,Peter Holland,25.0,65.0,15:53:17,TOR
2016,Erik Johnson,27.0,73.0,28:31:18,COL
2016,Tyler Myers,25.0,73.0,27:31:08,WPG
2016,Radim Vrbata,34.0,63.0,16:50:59,VAN
2016,Dale Weise,27.0,71.0,15:52:27,2TM
2016,Dale Weise,27.0,56.0,13:23:16,MTL
2016,Dale Weise,27.0,15.0,02:29:11,CHI
2016,Pat Maroon,27.0,72.0,14:48:22,2TM
2016,Pat Maroon,27.0,56.0,10:37:28,ANA
2016,Pat Maroon,27.0,16.0,04:10:54,EDM
2016,Cody Ceci,22.0,75.0,24:07:31,OTT
2016,Mathew Dumba,21.0,81.0,22:44:05,MIN
2016,Lars Eller,26.0,79.0,20:05:19,MTL
2016,Darren Helm,29.0,77.0,19:20:15,DET
2016,Kevin Klein,31.0,69.0,23:26:32,NYR
2016,Niklas Kronwall,35.0,64.0,23:28:36,DET
2016,David Pastrňák,19.0,51.0,11:51:12,BOS
2016,Matt Read,29.0,79.0,20:05:00,PHI
2016,Johnny Boychuk,32.0,70.0,24:55:41,NYI
2016,Brett Connolly,23.0,71.0,15:20:14,BOS
2016,Mikhail Grabovski,32.0,58.0,13:37:59,NYI
2016,Ben Hutton,22.0,75.0,24:50:30,VAN
2016,Mark Letestu,30.0,82.0,21:34:02,EDM
2016,Ryan Murray,22.0,82.0,31:13:23,CBJ
2016,David Savard,25.0,65.0,25:06:13,CBJ
2016,Riley Sheahan,24.0,81.0,20:33:42,DET
2016,Tomáš Fleischmann,31.0,76.0,19:16:14,2TM
2016,Tomáš Fleischmann,31.0,57.0,14:46:39,MTL
2016,Tomáš Fleischmann,31.0,19.0,04:29:35,CHI
2016,Devante Smith-Pelly,23.0,64.0,13:06:43,2TM
2016,Devante Smith-Pelly,23.0,46.0,08:26:19,MTL
2016,Devante Smith-Pelly,23.0,18.0,04:40:24,NJD
2016,Zach Bogosian,25.0,64.0,23:50:15,BUF
2016,Brad Boyes,33.0,60.0,11:58:13,TOR
2016,Dan Boyle,39.0,74.0,23:12:16,NYR
2016,Matt Calvert,26.0,73.0,18:24:21,CBJ
2016,Niklas Hjalmarsson,28.0,81.0,30:12:38,CHI
2016,Jordan Martinook,23.0,81.0,20:30:27,ARI
2016,Joakim Nordström,23.0,71.0,18:29:26,CAR
2016,Colin Wilson,26.0,64.0,15:25:13,NSH
2016,Justin Braun,28.0,80.0,27:24:45,SJS
2016,Cal Clutterbuck,28.0,77.0,15:17:32,NYI
2016,Jason Demers,27.0,62.0,21:33:49,DAL
2016,Mike Fisher,35.0,70.0,20:01:25,NSH
2016,Marcus Foligno,24.0,75.0,16:28:50,BUF
2016,Andrej Nestrašil,24.0,55.0,13:09:18,CAR
2016,Colton Sceviour,26.0,71.0,14:59:35,DAL
2016,Mark Streit,38.0,62.0,22:36:13,PHI
2016,Tom Wilson,21.0,82.0,17:38:51,WSH
2016,Nail Yakupov,22.0,60.0,14:13:11,EDM
2016,Jason Zucker,24.0,71.0,18:26:10,MIN
2016,J.T. Brown,25.0,78.0,17:22:11,TBL
2016,Alexandre Burrows,34.0,79.0,19:58:25,VAN
2016,Vernon Fiddler,35.0,82.0,15:53:54,DAL
2016,Marián Gáborík,33.0,54.0,13:27:00,LAK
2016,Noah Hanifin,19.0,79.0,23:34:25,CAR
2016,Nick Holden,28.0,82.0,29:54:12,COL
2016,Lauri Korpikoski,29.0,71.0,16:29:10,EDM
2016,Nikolai Kulemin,29.0,81.0,18:58:56,NYI
2016,Riley Nash,26.0,64.0,13:49:12,CAR
2016,Jaden Schwartz,23.0,33.0,09:27:43,STL
2016,Karl Alzner,27.0,82.0,29:12:45,WSH
2016,Alexander Burmistrov,24.0,81.0,21:49:59,WPG
2016,Luke Glendening,26.0,81.0,19:40:48,DET
2016,Travis Hamonic,25.0,72.0,28:35:18,NYI
2016,Scott Laughton,21.0,71.0,12:20:48,PHI
2016,John Mitchell,31.0,71.0,18:02:27,COL
2016,Matt Moulson,32.0,81.0,16:04:09,BUF
2016,Johnny Oduya,34.0,82.0,27:50:57,DAL
2016,Marco Scandella,25.0,73.0,25:11:06,MIN
2016,Damon Severson,21.0,72.0,21:47:52,NJD
2016,Andrej Šustr,25.0,77.0,21:36:24,TBL
2016,Jacob Trouba,21.0,81.0,29:47:23,WPG
2016,John-Michael Liles,35.0,81.0,27:24:36,2TM
2016,John-Michael Liles,35.0,64.0,21:56:05,CAR
2016,John-Michael Liles,35.0,17.0,05:28:31,BOS
2016,Brian Boyle,31.0,76.0,16:21:11,TBL
2016,Danny DeKeyser,25.0,78.0,28:20:45,DET
2016,Alexander Edler,29.0,52.0,21:11:32,VAN
2016,William Karlsson,23.0,81.0,19:32:04,CBJ
2016,Curtis Lazar,20.0,76.0,17:33:16,OTT
2016,Paul Martin,34.0,78.0,26:56:46,SJS
2016,Jaccob Slavin,21.0,63.0,22:02:11,CAR
2016,Viktor Stålberg,30.0,75.0,15:15:14,NYR
2016,Chris Stewart,28.0,56.0,10:04:31,ANA
2016,Chris Tierney,21.0,79.0,17:22:11,SJS
2016,Nathan Beaulieu,23.0,64.0,18:37:15,MTL
2016,Reid Boucher,22.0,39.0,09:16:32,NJD
2016,Jay Bouwmeester,32.0,72.0,27:44:13,STL
2016,Ron Hainsey,34.0,81.0,30:08:18,CAR
2016,Melker Karlsson,25.0,65.0,14:39:02,SJS
2016,Olli Määttä,21.0,67.0,22:17:20,PIT
2016,Matt Martin,26.0,80.0,14:04:31,NYI
2016,Torrey Mitchell,31.0,71.0,15:00:41,MTL
2016,John Moore,25.0,73.0,24:08:11,NJD
2016,David Schlemko,28.0,67.0,20:49:29,NJD
2016,Dennis Wideman,32.0,51.0,17:31:22,CGY
2016,Kris Russell,28.0,62.0,23:50:42,2TM
2016,Kris Russell,28.0,51.0,19:26:22,CGY
2016,Kris Russell,28.0,11.0,04:24:20,DAL
2016,Daniel Winnik,30.0,76.0,17:22:24,2TM
2016,Daniel Winnik,30.0,56.0,13:18:48,TOR
2016,Daniel Winnik,30.0,20.0,04:03:36,WSH
2016,Matt Bartkowski,27.0,80.0,24:49:32,VAN
2016,Paul Byron,26.0,62.0,14:13:02,MTL
2016,Micheal Ferland,23.0,71.0,14:55:30,CGY
2016,Zemgus Girgensons,22.0,71.0,17:47:34,BUF
2016,Michael Grabner,28.0,80.0,19:17:32,TOR
2016,Thomas Hickey,26.0,62.0,17:59:05,NYI
2016,Adam Larsson,23.0,82.0,30:45:47,NJD
2016,Jonathan Marchessault,25.0,45.0,09:04:01,TBL
2016,Jared McCann,19.0,69.0,14:24:01,VAN
2016,Kevan Miller,28.0,71.0,22:33:10,BOS
2016,Mike Santorelli,30.0,70.0,11:46:29,ANA
2016,Chris Tanev,26.0,69.0,25:01:00,VAN
2016,Tommy Wingels,27.0,68.0,15:27:10,SJS
2016,Vincent Lecavalier,35.0,49.0,10:48:46,2TM
2016,Vincent Lecavalier,35.0,7.0,01:06:13,PHI
2016,Vincent Lecavalier,35.0,42.0,09:42:33,LAK
2016,David Jones,31.0,75.0,15:32:56,2TM
2016,David Jones,31.0,59.0,12:34:37,CGY
2016,David Jones,31.0,16.0,02:58:19,MIN
2016,Justin Schultz,25.0,63.0,19:22:08,2TM
2016,Justin Schultz,25.0,45.0,15:06:01,EDM
2016,Justin Schultz,25.0,18.0,04:16:07,PIT
2016,Sven Andrighetto,22.0,44.0,10:21:11,MTL
2016,Jay Beagle,30.0,57.0,13:18:55,WSH
2016,Joseph Blandisi,21.0,41.0,10:39:42,NJD
2016,Phillip Di Giuseppe,22.0,41.0,09:44:55,CAR
2016,Patrick Eaves,31.0,54.0,11:40:02,DAL
2016,Cody Franson,28.0,59.0,16:33:24,BUF
2016,Dan Girardi,31.0,74.0,25:03:44,NYR
2016,Dmitry Kulikov,25.0,74.0,25:56:33,FLA
2016,Johan Larsson,23.0,74.0,18:16:39,BUF
2016,Adam Lowry,22.0,74.0,17:17:22,WPG
2016,Connor Murphy,22.0,78.0,26:39:09,ARI
2016,Matthew Nieto,23.0,67.0,14:41:41,SJS
2016,Alexander Petrovic,23.0,66.0,18:39:04,FLA
2016,Matt Stajan,32.0,80.0,16:55:48,CGY
2016,Shane Prince,23.0,62.0,11:36:16,2TM
2016,Shane Prince,23.0,42.0,07:26:18,OTT
2016,Shane Prince,23.0,20.0,04:09:58,NYI
2016,Kevin Connauton,25.0,65.0,18:07:58,2TM
2016,Kevin Connauton,25.0,27.0,07:00:48,CBJ
2016,Kevin Connauton,25.0,38.0,11:07:10,ARI
2016,Viktor Arvidsson,22.0,56.0,11:34:28,NSH
2016,Calvin de Haan,24.0,72.0,24:45:34,NYI
2016,Derek Dorsett,29.0,71.0,14:53:55,VAN
2016,Brian Dumoulin,24.0,79.0,24:51:58,PIT
2016,Toby Enström,31.0,72.0,25:01:31,WPG
2016,Justin Fontaine,28.0,60.0,11:51:20,MIN
2016,Sam Gagner,26.0,53.0,12:14:37,PHI
2016,Tyler Kennedy,29.0,50.0,11:11:15,NJD
2016,Trevor Lewis,29.0,75.0,18:11:59,LAK
2016,Colin Miller,23.0,42.0,11:03:23,BOS
2016,Brett Pesce,21.0,69.0,21:35:00,CAR
2016,Jeff Petry,28.0,51.0,18:09:10,MTL
2016,Nate Schmidt,24.0,72.0,21:41:01,WSH
2016,Ryan White,27.0,73.0,15:17:10,PHI
2016,Marek Židlický,38.0,53.0,13:45:55,NYI
2016,Roman Polák,29.0,79.0,25:13:23,2TM
2016,Roman Polák,29.0,55.0,18:05:42,TOR
2016,Roman Polák,29.0,24.0,07:07:41,SJS
2016,Luke Schenn,26.0,72.0,21:05:08,2TM
2016,Luke Schenn,26.0,29.0,08:30:07,PHI
2016,Luke Schenn,26.0,43.0,12:35:01,LAK
2016,Milan Michálek,31.0,45.0,12:05:20,2TM
2016,Milan Michálek,31.0,32.0,08:57:51,OTT
2016,Milan Michálek,31.0,13.0,03:07:29,TOR
2016,Patrik Berglund,27.0,42.0,10:50:32,STL
