season_end,player,age,gp,toi,teams
2019,Jared Spurgeon,29.0,82.0,32:59:52,MIN
2019,Jake DeBrusk,22.0,68.0,18:19:00,BOS
2019,Adam Henrique,28.0,82.0,22:29:00,ANA
2019,Alexander Kerfoot,24.0,78.0,19:20:50,COL
2019,Bobby Ryan,31.0,78.0,20:23:13,OTT
2019,Paul Stastny,33.0,50.0,15:05:12,VEG
2019,Jason Zucker,27.0,81.0,23:03:27,MIN
2019,Cody Eakin,27.0,78.0,19:59:35,VEG
2019,Ryan Ellis,28.0,82.0,32:49:10,NSH
2019,Alex Galchenyuk,24.0,72.0,18:52:38,ARI
2019,Zach Hyman,26.0,71.0,20:26:34,TOR
2019,Bryan Little,31.0,82.0,21:38:17,WPG
2019,Darnell Nurse,23.0,82.0,32:33:16,EDM
2019,Alex Pietrangelo,29.0,71.0,28:29:28,STL
2019,Colin White,22.0,71.0,19:10:06,OTT
2019,Micheal Ferland,26.0,71.0,16:40:44,CAR
2019,Duncan Keith,35.0,82.0,31:27:26,CHI
2019,Alex Killorn,29.0,82.0,20:19:42,TBL
2019,Max Pacioretty,30.0,66.0,18:42:05,VEG
2019,Tom Wilson,24.0,63.0,19:02:59,WSH
2019,Mats Zuccarello,31.0,48.0,15:52:52,2TM
2019,Mats Zuccarello,31.0,46.0,15:20:54,NYR
2019,Mats Zuccarello,31.0,2.0,00:31:58,DAL
2019,Anthony Cirelli,21.0,82.0,20:17:27,TBL
2019,Dougie Hamilton,25.0,82.0,26:53:09,CAR
2019,Vinnie Hinostroza,24.0,72.0,18:19:16,ARI
2019,Damon Severson,24.0,82.0,30:07:31,NJD
2019,Frank Vatrano,24.0,81.0,19:47:39,FLA
2019,Kevin Fiala,22.0,83.0,21:38:02,2TM
2019,Kevin Fiala,22.0,64.0,16:02:59,NSH
2019,Kevin Fiala,22.0,19.0,05:35:03,MIN
2019,Tyler Bozak,32.0,72.0,19:37:07,STL
2019,Pavel Buchnevich,23.0,64.0,16:11:11,NYR
2019,Alex Chiasson,28.0,73.0,20:38:50,EDM
2019,Boone Jenner,25.0,77.0,21:53:58,CBJ
2019,Derek Ryan,32.0,81.0,18:38:07,CGY
2019,Craig Smith,29.0,76.0,19:09:34,NSH
2019,Artem Anisimov,30.0,78.0,21:14:44,CHI
2019,Joonas Donskoi,26.0,80.0,17:53:51,SJS
2019,Jordan Eberle,28.0,78.0,21:29:06,NYI
2019,Nikolaj Ehlers,22.0,62.0,16:17:12,WPG
2019,Aaron Ekblad,22.0,82.0,32:18:49,FLA
2019,Shayne Gostisbehere,25.0,78.0,25:33:25,PHI
2019,Taylor Hall,27.0,33.0,10:49:40,NJD
2019,Patric Hörnqvist,32.0,69.0,17:47:52,PIT
2019,Dominik Kahun,23.0,82.0,19:20:20,CHI
2019,Patrick Marleau,39.0,82.0,22:20:15,TOR
2019,Ryan Pulock,24.0,82.0,30:33:49,NYI
2019,Andrei Svechnikov,18.0,82.0,20:01:02,CAR
2019,Shea Theodore,23.0,79.0,26:28:10,VEG
2019,Jake Muzzin,29.0,80.0,28:27:19,2TM
2019,Jake Muzzin,29.0,50.0,17:56:24,LAK
2019,Jake Muzzin,29.0,30.0,10:30:55,TOR
2019,Oliver Bjorkstrand,23.0,77.0,15:50:03,CBJ
2019,Blake Coleman,27.0,78.0,22:06:57,NJD
2019,Lars Eller,29.0,81.0,22:19:17,WSH
2019,Jaden Schwartz,26.0,69.0,20:50:50,STL
2019,Thomas Vanek,35.0,64.0,15:03:08,DET
2019,Nick Bonino,30.0,81.0,22:00:44,NSH
2019,Mikkel Bødker,29.0,71.0,16:35:37,OTT
2019,Vince Dunn,22.0,78.0,22:47:32,STL
2019,Justin Faulk,26.0,82.0,30:38:45,CAR
2019,Nick Foligno,31.0,73.0,21:32:23,CBJ
2019,Frans Nielsen,34.0,72.0,20:00:55,DET
2019,Bryan Rust,26.0,72.0,19:05:07,PIT
2019,Travis Sanheim,22.0,82.0,26:43:48,PHI
2019,Derek Stepan,28.0,72.0,23:04:06,ARI
2019,Jimmy Vesey,25.0,81.0,21:40:39,NYR
2019,Ryan Strome,25.0,81.0,21:01:13,2TM
2019,Ryan Strome,25.0,18.0,04:19:26,EDM
2019,Ryan Strome,25.0,63.0,16:41:47,NYR
2019,Brandon Montour,24.0,82.0,30:40:47,2TM
2019,Brandon Montour,24.0,62.0,23:25:23,ANA
2019,Brandon Montour,24.0,20.0,07:15:24,BUF
2019,Jared McCann,22.0,78.0,18:53:00,2TM
2019,Jared McCann,22.0,46.0,10:47:15,FLA
2019,Jared McCann,22.0,32.0,08:05:45,PIT
2019,T.J. Brodie,28.0,79.0,28:16:13,CGY
2019,Alexander Edler,32.0,56.0,22:55:55,VAN
2019,Michael Frolík,30.0,65.0,14:28:29,CGY
2019,Danton Heinen,23.0,77.0,17:55:44,BOS
2019,Jesperi Kotkaniemi,18.0,79.0,18:05:35,MTL
2019,Ilya Kovalchuk,35.0,64.0,17:18:53,LAK
2019,Ondřej Palát,27.0,64.0,15:52:48,TBL
2019,Conor Sheary,26.0,78.0,19:00:24,BUF
2019,Tyler Toffoli,26.0,82.0,23:31:25,LAK
2019,Vincent Trocheck,25.0,55.0,18:01:16,FLA
2019,Charlie Coyle,26.0,81.0,22:38:56,2TM
2019,Charlie Coyle,26.0,60.0,17:03:24,MIN
2019,Charlie Coyle,26.0,21.0,05:35:32,BOS
2019,Jesper Bratt,20.0,51.0,12:53:33,NJD
2019,Jeff Carter,34.0,76.0,23:00:00,LAK
2019,Casey Cizikas,27.0,73.0,17:03:44,NYI
2019,Noah Hanifin,22.0,80.0,27:41:52,CGY
2019,Miro Heiskanen,19.0,82.0,31:35:17,DAL
2019,Alex Iafallo,25.0,82.0,23:00:02,LAK
2019,Oskar Lindblom,22.0,81.0,18:33:15,PHI
2019,Richard Pánik,27.0,75.0,20:45:38,ARI
2019,Robert Thomas,19.0,70.0,15:15:05,STL
2019,Shea Weber,33.0,58.0,22:42:03,MTL
2019,Anthony Duclair,23.0,74.0,15:39:52,2TM
2019,Anthony Duclair,23.0,53.0,10:52:23,CBJ
2019,Anthony Duclair,23.0,21.0,04:47:29,OTT
2019,J.T. Compher,23.0,66.0,19:13:24,COL
2019,Mark Jankowski,24.0,79.0,16:43:55,CGY
2019,Scott Laughton,24.0,82.0,20:17:48,PHI
2019,Esa Lindell,24.0,82.0,33:14:47,DAL
2019,Mikhail Sergachev,20.0,75.0,22:24:15,TBL
2019,Dustin Byfuglien,33.0,42.0,17:03:04,WPG
2019,Paul Byron,29.0,56.0,13:35:44,MTL
2019,Valtteri Filppula,34.0,72.0,17:07:47,NYI
2019,Artturi Lehkonen,23.0,82.0,21:15:43,MTL
2019,Josh Morrissey,23.0,59.0,22:01:54,WPG
2019,Tyler Myers,28.0,80.0,27:07:45,WPG
2019,Vladislav Namestnikov,26.0,78.0,20:31:48,NYR
2019,Nolan Patrick,20.0,72.0,18:05:57,PHI
2019,Jason Pominville,36.0,73.0,15:09:52,BUF
2019,Nick Ritchie,23.0,60.0,15:00:05,ANA
2019,Antoine Roussel,29.0,65.0,14:54:20,VAN
2019,Jaccob Slavin,24.0,82.0,31:29:06,CAR
2019,P.K. Subban,29.0,63.0,23:47:51,NSH
2019,Oskar Sundqvist,24.0,74.0,17:02:35,STL
2019,Will Butcher,24.0,78.0,25:03:25,NJD
2019,Tony DeAngelo,23.0,61.0,19:38:59,NYR
2019,Radek Faksa,25.0,81.0,22:10:49,DAL
2019,Jake Gardiner,28.0,62.0,21:55:16,TOR
2019,Mathieu Perreault,31.0,82.0,16:43:02,WPG
2019,Nate Schmidt,27.0,61.0,22:19:00,VEG
2019,Colton Sissons,25.0,75.0,20:03:19,NSH
2019,Marcus Sorensen,26.0,80.0,17:17:01,SJS
2019,Marcus Johansson,28.0,58.0,15:23:34,2TM
2019,Marcus Johansson,28.0,48.0,13:09:27,NJD
2019,Marcus Johansson,28.0,10.0,02:14:07,BOS
2019,Wayne Simmonds,30.0,79.0,20:37:38,2TM
2019,Wayne Simmonds,30.0,62.0,17:05:59,PHI
2019,Wayne Simmonds,30.0,17.0,03:31:39,NSH
2019,Connor Brown,25.0,82.0,18:50:57,TOR
2019,Loui Eriksson,33.0,81.0,18:59:16,VAN
2019,Mikko Koivu,35.0,48.0,14:38:16,MIN
2019,Colin Miller,26.0,65.0,21:16:59,VEG
2019,Ryan Murray,25.0,56.0,20:00:36,CBJ
2019,Kyle Okposo,30.0,78.0,17:55:15,BUF
2019,Dmitry Orlov,27.0,82.0,29:34:11,WSH
2019,Brett Pesce,24.0,73.0,24:55:51,CAR
2019,Evan Rodrigues,25.0,74.0,19:30:57,BUF
2019,Brandon Tanev,27.0,80.0,18:48:49,WPG
2019,Devin Shore,24.0,76.0,18:03:46,2TM
2019,Devin Shore,24.0,42.0,09:18:17,DAL
2019,Devin Shore,24.0,34.0,08:45:29,ANA
2019,Anthony Beauvillier,21.0,81.0,19:46:01,NYI
2019,Adrian Kempe,22.0,81.0,19:34:31,LAK
2019,Oscar Klefbom,25.0,61.0,24:22:42,EDM
2019,Hampus Lindholm,25.0,76.0,30:23:36,ANA
2019,Pat Maroon,30.0,74.0,17:28:33,STL
2019,Charlie McAvoy,21.0,54.0,19:57:20,BOS
2019,Colton Parayko,25.0,80.0,30:22:41,STL
2019,Brent Seabrook,33.0,78.0,24:49:33,CHI
2019,Kevin Shattenkirk,30.0,73.0,23:02:36,NYR
2019,Dominik Simon,24.0,71.0,15:46:04,PIT
2019,Zack Smith,30.0,70.0,19:04:39,OTT
2019,Jordan Staal,30.0,50.0,15:14:14,CAR
2019,Lucas Wallmark,23.0,81.0,19:58:09,CAR
2019,Sam Bennett,22.0,71.0,15:43:35,CGY
2019,Nick Cousins,25.0,81.0,18:17:07,ARI
2019,Samuel Girard,20.0,82.0,27:11:11,COL
2019,Nikolay Goldobin,23.0,63.0,15:44:21,VAN
2019,Alex Goligoski,33.0,76.0,26:22:05,ARI
2019,Niklas Kronwall,38.0,79.0,26:16:17,DET
2019,Mike Matheson,24.0,75.0,27:53:51,FLA
2019,William Nylander,22.0,54.0,13:57:51,TOR
2019,Brad Richardson,33.0,66.0,17:33:40,ARI
2019,Jason Spezza,35.0,76.0,16:48:32,DAL
2019,Alexander Steen,34.0,65.0,17:09:41,STL
2019,Colin Wilson,29.0,65.0,14:41:34,COL
2019,Tanner Pearson,26.0,80.0,18:44:05,3TM
2019,Tanner Pearson,26.0,17.0,03:49:36,LAK
2019,Tanner Pearson,26.0,44.0,09:41:41,PIT
2019,Tanner Pearson,26.0,19.0,05:12:48,VAN
2019,Ivan Barbashev,23.0,80.0,15:21:08,STL
2019,Matt Calvert,29.0,82.0,19:23:44,COL
2019,Cody Ceci,25.0,74.0,27:49:31,OTT
2019,Mike Green,33.0,43.0,15:32:08,DET
2019,Calle Järnkrok,27.0,79.0,20:19:00,NSH
2019,Mathieu Joseph,21.0,70.0,13:15:06,TBL
2019,Tyson Jost,20.0,70.0,15:10:25,COL
2019,Zack Kassian,28.0,79.0,19:29:21,EDM
2019,Leo Komarov,32.0,82.0,18:59:06,NYI
2019,Nick Leddy,27.0,82.0,29:27:06,NYI
2019,Brock McGinn,24.0,82.0,19:33:23,CAR
2019,Neal Pionk,23.0,73.0,25:45:06,NYR
2019,Ivan Provorov,22.0,82.0,34:19:11,PHI
2019,Ryan Hartman,24.0,83.0,18:08:47,2TM
2019,Ryan Hartman,24.0,64.0,14:19:57,NSH
2019,Ryan Hartman,24.0,19.0,03:48:50,PHI
2019,Nick Bjugstad,26.0,64.0,16:07:37,2TM
2019,Nick Bjugstad,26.0,32.0,07:43:53,FLA
2019,Nick Bjugstad,26.0,32.0,08:23:44,PIT
2019,André Burakovsky,23.0,76.0,14:05:32,WSH
2019,Andrew Copp,24.0,69.0,13:59:04,WPG
2019,Lawson Crouse,21.0,81.0,17:28:45,ARI
2019,Andy Greene,36.0,82.0,28:28:22,NJD
2019,Mattias Janmark,26.0,81.0,20:32:32,DAL
2019,Erik Johnson,30.0,80.0,29:05:10,COL
2019,Michal Kempný,28.0,71.0,22:42:16,WSH
2019,Jordan Martinook,26.0,82.0,19:47:50,CAR
2019,Casey Mittelstadt,20.0,77.0,17:15:47,BUF
2019,Matt Niskanen,32.0,80.0,29:14:31,WSH
2019,Brady Skjei,24.0,78.0,27:36:16,NYR
2019,Jake Virtanen,22.0,70.0,17:17:20,VAN
2019,Marc-Édouard Vlasic,31.0,72.0,25:15:04,SJS
2019,Alexander Wennberg,24.0,75.0,18:50:48,CBJ
2019,Pavel Zacha,21.0,61.0,16:20:51,NJD
2019,Pontus Åberg,25.0,59.0,14:20:58,2TM
2019,Pontus Åberg,25.0,37.0,09:37:52,ANA
2019,Pontus Åberg,25.0,22.0,04:43:06,MIN
2019,Marcus Pettersson,22.0,84.0,23:21:17,2TM
2019,Marcus Pettersson,22.0,27.0,06:18:32,ANA
2019,Marcus Pettersson,22.0,57.0,17:02:45,PIT
2019,Ryan Donato,22.0,56.0,12:47:08,2TM
2019,Ryan Donato,22.0,34.0,07:05:12,BOS
2019,Ryan Donato,22.0,22.0,05:41:56,MIN
2019,Nick Schmaltz,22.0,40.0,11:53:14,2TM
2019,Nick Schmaltz,22.0,23.0,06:46:52,CHI
2019,Nick Schmaltz,22.0,17.0,05:06:22,ARI
2019,Jordan Greenway,21.0,81.0,18:23:55,MIN
2019,Jack Roslovic,22.0,77.0,12:30:14,WPG
2019,David Savard,28.0,82.0,26:58:59,CBJ
2019,Miles Wood,23.0,63.0,14:22:44,NJD
2019,Brian Boyle,34.0,73.0,16:20:48,2TM
2019,Brian Boyle,34.0,47.0,10:49:39,NJD
2019,Brian Boyle,34.0,26.0,05:31:09,NSH
2019,Josh Leivo,25.0,76.0,17:46:17,2TM
2019,Josh Leivo,25.0,27.0,04:44:27,TOR
2019,Josh Leivo,25.0,49.0,13:01:50,VAN
2019,Kenny Agostino,26.0,63.0,13:33:46,2TM
2019,Kenny Agostino,26.0,36.0,06:42:42,MTL
2019,Kenny Agostino,26.0,27.0,06:51:04,NJD
2019,Joel Armia,25.0,57.0,15:00:14,MTL
2019,Filip Chytil,19.0,75.0,17:13:57,NYR
2019,Cal Clutterbuck,31.0,73.0,17:00:00,NYI
2019,Braydon Coburn,33.0,74.0,19:52:09,TBL
2019,Brian Dumoulin,27.0,76.0,26:37:55,PIT
2019,Cam Fowler,27.0,59.0,22:58:42,ANA
2019,Luke Glendening,29.0,78.0,20:31:24,DET
2019,Ron Hainsey,37.0,81.0,27:20:44,TOR
2019,Brett Howden,20.0,66.0,16:25:57,NYR
2019,Filip Hronek,21.0,46.0,15:18:12,DET
2019,Adam Lowry,25.0,78.0,19:01:47,WPG
2019,Matthew Nieto,26.0,64.0,14:41:19,COL
2019,Troy Stecher,24.0,78.0,25:53:31,VAN
2019,Kyle Turris,29.0,55.0,14:23:04,NSH
2019,Daniel Sprong,21.0,63.0,12:33:07,2TM
2019,Daniel Sprong,21.0,16.0,02:16:59,PIT
2019,Daniel Sprong,21.0,47.0,10:16:08,ANA
2019,Brendan Leipsic,24.0,62.0,14:14:36,2TM
2019,Brendan Leipsic,24.0,17.0,03:38:04,VAN
2019,Brendan Leipsic,24.0,45.0,10:36:32,LAK
2019,Derick Brassard,31.0,70.0,17:29:40,3TM
2019,Derick Brassard,31.0,40.0,09:57:03,PIT
2019,Derick Brassard,31.0,10.0,02:32:45,FLA
2019,Derick Brassard,31.0,20.0,04:59:52,COL
2019,Drake Caggiula,24.0,55.0,13:13:34,2TM
2019,Drake Caggiula,24.0,29.0,06:47:26,EDM
2019,Drake Caggiula,24.0,26.0,06:26:08,CHI
2019,Josh Archibald,26.0,68.0,15:22:37,ARI
2019,Jordie Benn,31.0,81.0,24:33:42,MTL
2019,Dylan DeMelo,25.0,77.0,24:44:53,OTT
2019,Jason Dickinson,23.0,67.0,14:56:01,DAL
2019,Brenden Dillon,28.0,82.0,24:14:56,SJS
2019,Nic Dowd,28.0,64.0,10:58:44,WSH
2019,Mathew Dumba,24.0,32.0,12:28:02,MIN
2019,Markus Granlund,25.0,77.0,19:18:15,VAN
2019,Roope Hintz,22.0,58.0,13:35:16,DAL
2019,Troy Brouwer,33.0,75.0,15:51:40,FLA
2019,Kyle Clifford,28.0,72.0,12:35:04,LAK
2019,Sean Kuraly,26.0,71.0,16:17:58,BOS
2019,Markus Nutivaara,24.0,80.0,23:34:23,CBJ
2019,Adam Pelech,24.0,78.0,24:13:06,NYI
2019,Austin Wagner,21.0,62.0,09:13:36,LAK
2019,Brendan Perlini,22.0,68.0,13:08:55,2TM
2019,Brendan Perlini,22.0,22.0,05:01:12,ARI
2019,Brendan Perlini,22.0,46.0,08:07:43,CHI
2019,Jordan Weal,26.0,63.0,14:08:07,3TM
2019,Jordan Weal,26.0,28.0,06:30:33,PHI
2019,Jordan Weal,26.0,19.0,03:27:54,ARI
2019,Jordan Weal,26.0,16.0,04:09:40,MTL
2019,David Backes,34.0,70.0,15:12:43,BOS
2019,Travis Boyd,25.0,53.0,08:40:54,WSH
2019,Ben Chiarot,27.0,78.0,24:12:04,WPG
2019,Jakob Chychrun,20.0,53.0,17:53:30,ARI
2019,Matt Cullen,42.0,71.0,13:37:11,PIT
2019,Danny DeKeyser,28.0,52.0,19:02:18,DET
2019,Adam Erne,23.0,65.0,11:25:38,TBL
2019,Jesper Fast,27.0,66.0,17:17:33,NYR
2019,Radko Gudas,28.0,77.0,22:56:24,PHI
2019,Robert Hägg,23.0,82.0,23:09:31,PHI
2019,Ben Hutton,25.0,69.0,25:42:33,VAN
2019,Ondřej Kaše,23.0,30.0,07:49:44,ANA
2019,Adam Larsson,26.0,82.0,29:33:06,EDM
2019,Milan Lucic,30.0,79.0,17:25:38,EDM
2019,Jordan Oesterle,26.0,71.0,22:21:37,ARI
