season_end,player,age,gp,toi,teams
2020,William Karlsson,27.0,63.0,19:48:33,VEG
2020,Dominik Kubalík,24.0,68.0,16:17:28,CHI
2020,Zach Parise,35.0,69.0,19:46:35,MIN
2020,Shea Theodore,24.0,71.0,26:19:08,VEG
2020,Mikael Backlund,30.0,70.0,20:56:11,CGY
2020,Brock Boeser,22.0,57.0,17:38:36,VAN
2020,André Burakovsky,24.0,58.0,14:41:38,COL
2020,Brent Burns,34.0,70.0,29:38:46,SJS
2020,Alex DeBrincat,22.0,70.0,20:24:34,CHI
2020,Chris Kreider,28.0,63.0,18:06:44,NYR
2020,Kyle Palmieri,28.0,65.0,18:32:11,NJD
2020,Tanner Pearson,27.0,69.0,18:59:20,VAN
2020,Neal Pionk,24.0,71.0,27:39:42,WPG
2020,Nick Schmaltz,23.0,70.0,18:07:27,ARI
2020,Keith Yandle,33.0,69.0,22:39:04,FLA
2020,Anthony Cirelli,22.0,68.0,20:55:21,TBL
2020,Max Domi,24.0,71.0,20:13:55,MTL
2020,Nikita Gusev,27.0,66.0,16:09:45,NJD
2020,Clayton Keller,21.0,70.0,19:00:40,ARI
2020,Gabriel Landeskog,27.0,54.0,18:01:35,COL
2020,Kris Letang,32.0,61.0,26:09:15,PIT
2020,Brady Tkachuk,20.0,71.0,22:24:20,OTT
2020,Tom Wilson,25.0,68.0,20:42:28,WSH
2020,Tyler Toffoli,27.0,68.0,19:05:42,2TM
2020,Tyler Toffoli,27.0,58.0,16:03:17,LAK
2020,Tyler Toffoli,27.0,10.0,03:02:25,VAN
2020,Josh Bailey,30.0,68.0,19:09:06,NYI
2020,Connor Brown,26.0,71.0,23:48:09,OTT
2020,Brendan Gallagher,27.0,59.0,16:37:43,MTL
2020,Jake Guentzel,25.0,39.0,13:24:30,PIT
2020,Adam Henrique,29.0,71.0,19:57:34,ANA
2020,Alex Iafallo,26.0,70.0,22:04:56,LAK
2020,David Krejčí,33.0,61.0,17:27:36,BOS
2020,Anders Lee,29.0,68.0,20:44:09,NYI
2020,Matt Duchene,29.0,66.0,18:34:07,NSH
2020,Adam Fox,21.0,70.0,22:03:18,NYR
2020,Ryan Getzlaf,34.0,69.0,21:32:10,ANA
2020,Gustav Nyquist,30.0,70.0,21:02:16,CBJ
2020,Victor Olofsson,24.0,54.0,16:32:43,BUF
2020,Rickard Rakell,26.0,65.0,19:40:20,ANA
2020,Robert Thomas,20.0,66.0,16:01:12,STL
2020,Jean-Gabriel Pageau,27.0,67.0,21:23:31,2TM
2020,Jean-Gabriel Pageau,27.0,60.0,19:17:33,OTT
2020,Jean-Gabriel Pageau,27.0,7.0,02:05:58,NYI
2020,Aaron Ekblad,23.0,67.0,25:39:25,FLA
2020,Kevin Hayes,27.0,69.0,20:23:18,PHI
2020,Ondřej Palát,28.0,69.0,18:37:06,TBL
2020,Mikko Rantanen,23.0,42.0,13:15:53,COL
2020,Nick Suzuki,20.0,71.0,18:55:16,MTL
2020,Zach Werenski,22.0,63.0,25:11:05,CBJ
2020,Jason Zucker,28.0,60.0,16:20:14,2TM
2020,Jason Zucker,28.0,45.0,11:55:16,MIN
2020,Jason Zucker,28.0,15.0,04:24:58,PIT
2020,Rasmus Dahlin,19.0,59.0,18:58:26,BUF
2020,Anthony Duclair,24.0,66.0,17:53:13,OTT
2020,Jordan Eberle,29.0,58.0,17:13:05,NYI
2020,Dougie Hamilton,26.0,47.0,18:14:21,CAR
2020,Erik Karlsson,29.0,56.0,22:53:17,SJS
2020,Jeff Petry,32.0,71.0,27:58:52,MTL
2020,James van Riemsdyk,30.0,66.0,16:23:28,PHI
2020,Tyson Barrie,28.0,70.0,25:31:25,TOR
2020,Anthony Beauvillier,22.0,68.0,19:33:41,NYI
2020,Jamie Benn,30.0,69.0,18:54:09,DAL
2020,Thomas Chabot,23.0,71.0,30:46:16,OTT
2020,Logan Couture,30.0,52.0,16:03:26,SJS
2020,Lars Eller,30.0,69.0,19:34:02,WSH
2020,Conor Garland,23.0,68.0,16:02:24,ARI
2020,Jakob Silfverberg,29.0,66.0,19:27:06,ANA
2020,Christian Dvorak,23.0,70.0,19:28:44,ARI
2020,Ryan Ellis,29.0,49.0,19:11:43,NSH
2020,Phil Kessel,32.0,70.0,20:00:24,ARI
2020,Anthony Mantha,25.0,43.0,13:32:25,DET
2020,Paul Stastny,34.0,71.0,20:16:00,VEG
2020,Dylan Strome,22.0,58.0,15:24:31,CHI
2020,Vincent Trocheck,26.0,62.0,17:16:59,2TM
2020,Vincent Trocheck,26.0,55.0,15:27:28,FLA
2020,Vincent Trocheck,26.0,7.0,01:49:31,CAR
2020,Charlie Coyle,27.0,70.0,19:35:14,BOS
2020,Zach Hyman,27.0,51.0,16:13:54,TOR
2020,Chris Tierney,25.0,71.0,20:20:29,OTT
2020,Mats Zuccarello,32.0,65.0,17:16:04,MIN
2020,Tyler Ennis,30.0,70.0,17:09:36,2TM
2020,Tyler Ennis,30.0,61.0,14:57:09,OTT
2020,Tyler Ennis,30.0,9.0,02:12:27,EDM
2020,Oliver Bjorkstrand,24.0,49.0,14:39:08,CBJ
2020,Tomáš Hertl,26.0,48.0,14:45:22,SJS
2020,Nico Hischier,21.0,58.0,17:27:32,NJD
2020,Ryan Johansen,27.0,68.0,19:19:45,NSH
2020,Nazem Kadri,29.0,51.0,14:48:43,COL
2020,Kasperi Kapanen,23.0,69.0,18:09:31,TOR
2020,Martin Nečas,21.0,64.0,15:06:41,CAR
2020,Ivan Provorov,23.0,69.0,28:34:09,PHI
2020,Jaccob Slavin,25.0,68.0,26:31:35,CAR
2020,Jake Virtanen,23.0,69.0,15:02:53,VAN
2020,Shea Weber,34.0,65.0,26:00:30,MTL
2020,Nick Bonino,31.0,67.0,18:26:47,NSH
2020,Dustin Brown,35.0,66.0,20:14:50,LAK
2020,Jake DeBrusk,23.0,65.0,17:23:18,BOS
2020,Drew Doughty,30.0,67.0,28:50:11,LAK
2020,Miro Heiskanen,20.0,68.0,26:56:08,DAL
2020,Jared McCann,23.0,66.0,16:46:05,PIT
2020,Ryan Pulock,25.0,68.0,25:23:44,NYI
2020,Carl Söderberg,34.0,70.0,18:32:45,ARI
2020,Samuel Girard,21.0,70.0,24:51:55,COL
2020,Calle Järnkrok,28.0,64.0,16:59:51,NSH
2020,Zack Kassian,29.0,59.0,15:24:04,EDM
2020,Oscar Klefbom,26.0,62.0,26:15:30,EDM
2020,Alexander Radulov,33.0,60.0,16:44:31,DAL
2020,Mikhail Sergachev,21.0,70.0,23:45:43,TBL
2020,Kevin Shattenkirk,31.0,70.0,22:02:59,TBL
2020,Frank Vatrano,25.0,69.0,17:16:10,FLA
2020,Brett Connolly,27.0,69.0,16:40:06,FLA
2020,Joonas Donskoi,27.0,65.0,17:36:22,COL
2020,Alexander Edler,33.0,59.0,22:14:25,VAN
2020,Mattias Ekholm,29.0,68.0,26:29:23,NSH
2020,Adam Gaudette,23.0,59.0,12:10:38,VAN
2020,Roope Hintz,23.0,60.0,14:44:56,DAL
2020,Kevin Labanc,24.0,70.0,18:44:54,SJS
2020,Matt Niskanen,33.0,68.0,24:49:32,PHI
2020,Darnell Nurse,24.0,71.0,27:45:16,EDM
2020,Rasmus Ristolainen,25.0,69.0,26:13:09,BUF
2020,Brandon Saad,27.0,58.0,16:11:21,CHI
2020,Derick Brassard,32.0,66.0,15:03:59,NYI
2020,Jesper Bratt,21.0,60.0,13:58:58,NJD
2020,Alex Goligoski,34.0,70.0,26:53:59,ARI
2020,Patric Hörnqvist,33.0,52.0,13:48:28,PIT
2020,Adrian Kempe,23.0,69.0,18:24:50,LAK
2020,John Klingberg,27.0,58.0,21:25:34,DAL
2020,Andrew Mangiapane,23.0,68.0,15:31:40,CGY
2020,Charlie McAvoy,22.0,67.0,25:51:56,BOS
2020,Jared Spurgeon,30.0,62.0,23:19:32,MIN
2020,Pavel Zacha,22.0,65.0,17:37:23,NJD
2020,Blake Coleman,28.0,66.0,18:23:23,2TM
2020,Blake Coleman,28.0,57.0,16:11:03,NJD
2020,Blake Coleman,28.0,9.0,02:12:20,TBL
2020,Robby Fabbri,24.0,61.0,16:25:04,2TM
2020,Robby Fabbri,24.0,9.0,01:27:18,STL
2020,Robby Fabbri,24.0,52.0,14:57:46,DET
2020,J.T. Compher,24.0,67.0,18:42:11,COL
2020,Nick Foligno,32.0,67.0,20:50:44,CBJ
2020,Mark Giordano,36.0,60.0,23:52:55,CGY
2020,Rocco Grimaldi,26.0,66.0,13:54:53,NSH
2020,Filip Hronek,22.0,65.0,25:53:14,DET
2020,Tyler Johnson,29.0,65.0,15:45:19,TBL
2020,Luke Kunin,22.0,63.0,16:14:20,MIN
2020,Josh Morrissey,24.0,65.0,24:40:04,WPG
2020,James Neal,32.0,55.0,14:56:54,EDM
2020,Joe Pavelski,35.0,67.0,18:54:23,DAL
2020,Nate Schmidt,28.0,59.0,21:19:01,VEG
2020,Damon Severson,25.0,69.0,26:24:26,NJD
2020,Craig Smith,30.0,69.0,15:26:18,NSH
2020,Joe Thornton,40.0,70.0,18:05:02,SJS
2020,Kyle Turris,30.0,62.0,15:56:18,NSH
2020,Dominik Kahun,24.0,56.0,12:23:53,2TM
2020,Dominik Kahun,24.0,50.0,11:12:33,PIT
2020,Dominik Kahun,24.0,6.0,01:11:20,BUF
2020,Vladislav Namestnikov,27.0,65.0,16:18:47,3TM
2020,Vladislav Namestnikov,27.0,2.0,00:27:00,NYR
2020,Vladislav Namestnikov,27.0,54.0,13:37:10,OTT
2020,Vladislav Namestnikov,27.0,9.0,02:14:37,COL
2020,Joel Armia,26.0,58.0,16:39:07,MTL
2020,Oliver Ekman-Larsson,28.0,66.0,25:18:34,ARI
2020,Warren Foegele,23.0,68.0,15:32:15,CAR
2020,Yanni Gourde,28.0,70.0,16:24:35,TBL
2020,Mikael Granlund,27.0,63.0,18:41:33,NSH
2020,Marcus Johansson,29.0,60.0,17:08:50,BUF
2020,Seth Jones,25.0,56.0,23:35:41,CBJ
2020,Zach Sanford,25.0,58.0,13:16:31,STL
2020,Tyler Bozak,33.0,67.0,17:06:16,STL
2020,Ryan Dzingel,27.0,64.0,15:05:53,CAR
2020,Joel Eriksson Ek,23.0,62.0,16:14:28,MIN
2020,Jesper Fast,28.0,69.0,19:05:53,NYR
2020,Cam Fowler,28.0,59.0,21:37:22,ANA
2020,Denis Gurianov,22.0,64.0,13:51:05,DAL
2020,Nino Niederreiter,27.0,67.0,16:32:47,CAR
2020,Jack Roslovic,23.0,71.0,17:37:50,WPG
2020,Derek Ryan,33.0,68.0,16:29:14,CGY
2020,Erik Gustafsson,27.0,66.0,22:25:10,2TM
2020,Erik Gustafsson,27.0,59.0,20:19:06,CHI
2020,Erik Gustafsson,27.0,7.0,02:06:04,CGY
2020,Viktor Arvidsson,26.0,57.0,15:23:31,NSH
2020,Jonas Brodin,26.0,69.0,24:47:03,MIN
2020,Jordan Greenway,22.0,67.0,15:48:49,MIN
2020,Alexander Kerfoot,25.0,65.0,16:00:00,TOR
2020,Colton Parayko,26.0,64.0,24:32:09,STL
2020,Derek Stepan,29.0,70.0,20:34:57,ARI
2020,Devon Toews,25.0,68.0,23:14:50,NYI
2020,Noel Acciari,28.0,66.0,17:33:47,FLA
2020,Jeff Carter,35.0,60.0,16:56:05,LAK
2020,Duncan Keith,36.0,61.0,24:47:31,CHI
2020,Scott Laughton,25.0,49.0,11:55:45,PHI
2020,Artturi Lehkonen,24.0,70.0,17:59:57,MTL
2020,Valeri Nichushkin,24.0,65.0,15:14:44,COL
2020,Dmitry Orlov,28.0,69.0,25:30:02,WSH
2020,Morgan Rielly,25.0,47.0,18:57:26,TOR
2020,Jordan Staal,31.0,68.0,19:50:28,CAR
2020,Jacob Trouba,25.0,70.0,26:19:30,NYR
2020,Cam Atkinson,30.0,44.0,13:05:11,CBJ
2020,Ivan Barbashev,24.0,69.0,15:28:15,STL
2020,Jakob Chychrun,21.0,63.0,23:33:23,ARI
2020,Ian Cole,30.0,65.0,19:10:24,COL
2020,Andrew Copp,25.0,63.0,18:34:52,WPG
2020,Ryan Graves,24.0,69.0,21:47:03,COL
2020,John Marino,22.0,56.0,18:53:35,PIT
2020,Alexander Nylander,21.0,65.0,13:08:47,CHI
2020,Kailer Yamamoto,21.0,27.0,07:49:24,EDM
2020,Andreas Athanasiou,25.0,55.0,14:31:27,2TM
2020,Andreas Athanasiou,25.0,46.0,12:40:33,DET
2020,Andreas Athanasiou,25.0,9.0,01:50:54,EDM
2020,Barclay Goodrow,26.0,70.0,18:34:49,2TM
2020,Barclay Goodrow,26.0,62.0,16:55:17,SJS
2020,Barclay Goodrow,26.0,8.0,01:39:32,TBL
2020,Danton Heinen,24.0,67.0,16:09:29,2TM
2020,Danton Heinen,24.0,58.0,13:42:20,BOS
2020,Danton Heinen,24.0,9.0,02:27:09,ANA
2020,Chandler Stephenson,25.0,65.0,15:31:07,2TM
2020,Chandler Stephenson,25.0,24.0,04:44:00,WSH
2020,Chandler Stephenson,25.0,41.0,10:47:07,VEG
2020,Ilya Kovalchuk,36.0,46.0,13:00:17,3TM
2020,Ilya Kovalchuk,36.0,17.0,04:21:57,LAK
2020,Ilya Kovalchuk,36.0,22.0,06:55:37,MTL
2020,Ilya Kovalchuk,36.0,7.0,01:42:43,WSH
2020,Matt Calvert,30.0,50.0,11:44:32,COL
2020,Lawson Crouse,22.0,66.0,14:56:23,ARI
2020,Marcus Foligno,28.0,59.0,14:20:36,MIN
2020,Carl Hagelin,31.0,58.0,13:50:31,WSH
2020,Travis Sanheim,23.0,69.0,23:10:38,PHI
2020,Jason Spezza,36.0,58.0,10:28:05,TOR
2020,Brandon Tanev,28.0,68.0,16:43:41,PIT
2020,Travis Zajac,34.0,69.0,19:39:36,NJD
2020,Wayne Simmonds,31.0,68.0,16:54:42,2TM
2020,Wayne Simmonds,31.0,61.0,15:26:01,NJD
2020,Wayne Simmonds,31.0,7.0,01:28:41,BUF
2020,Lucas Wallmark,24.0,67.0,14:16:28,2TM
2020,Lucas Wallmark,24.0,60.0,12:49:15,CAR
2020,Lucas Wallmark,24.0,7.0,01:27:13,FLA
2020,Nick Cousins,26.0,65.0,14:38:13,2TM
2020,Nick Cousins,26.0,58.0,13:00:59,MTL
2020,Nick Cousins,26.0,7.0,01:37:14,VEG
2020,Derek Grant,29.0,56.0,12:59:15,2TM
2020,Derek Grant,29.0,49.0,11:19:22,ANA
2020,Derek Grant,29.0,7.0,01:39:53,PHI
2020,Alex Chiasson,29.0,65.0,14:13:02,EDM
2020,Mathew Dumba,25.0,69.0,25:52:29,MIN
2020,Jake Gardiner,29.0,68.0,18:52:53,CAR
2020,Boone Jenner,26.0,70.0,21:08:09,CBJ
2020,Sean Walker,25.0,70.0,21:58:34,LAK
2020,Ondřej Kaše,24.0,55.0,15:09:51,2TM
2020,Ondřej Kaše,24.0,49.0,13:42:40,ANA
2020,Ondřej Kaše,24.0,6.0,01:27:11,BOS
2020,Brady Skjei,25.0,67.0,23:06:17,2TM
2020,Brady Skjei,25.0,60.0,20:40:30,NYR
2020,Brady Skjei,25.0,7.0,02:25:47,CAR
2020,Erik Haula,28.0,48.0,12:39:52,2TM
2020,Erik Haula,28.0,41.0,10:50:08,CAR
2020,Erik Haula,28.0,7.0,01:49:44,FLA
2020,Alex Galchenyuk,25.0,59.0,12:05:45,2TM
2020,Alex Galchenyuk,25.0,45.0,08:36:41,PIT
2020,Alex Galchenyuk,25.0,14.0,03:29:04,MIN
2020,Filip Chytil,20.0,60.0,14:50:27,NYR
2020,Kirby Dach,19.0,64.0,15:13:00,CHI
2020,Ryan Donato,23.0,62.0,10:59:22,MIN
2020,Vince Dunn,23.0,71.0,19:15:10,STL
2020,Tyson Jost,21.0,67.0,14:15:24,COL
2020,Kaapo Kakko,18.0,66.0,15:42:24,NYR
2020,Sean Kuraly,27.0,69.0,15:17:02,BOS
2020,Esa Lindell,25.0,69.0,26:55:13,DAL
2020,Hampus Lindholm,26.0,56.0,21:08:43,ANA
2020,Blake Lizotte,22.0,65.0,15:07:24,LAK
2020,Pat Maroon,31.0,64.0,13:14:29,TBL
2020,Ilya Mikheyev,25.0,39.0,10:07:28,TOR
2020,Jake Muzzin,30.0,53.0,19:04:32,TOR
2020,Jeff Skinner,27.0,59.0,16:12:34,BUF
2020,Oskar Sundqvist,25.0,57.0,13:39:41,STL
2020,Sami Vatanen,28.0,47.0,17:02:16,NJD
2020,Colin White,23.0,61.0,15:58:07,OTT
2020,Miles Wood,24.0,68.0,14:59:52,NJD
2020,Conor Sheary,27.0,63.0,13:45:49,2TM
2020,Conor Sheary,27.0,55.0,11:50:15,BUF
2020,Conor Sheary,27.0,8.0,01:55:34,PIT
2020,Sonny Milano,23.0,55.0,12:00:20,2TM
2020,Sonny Milano,23.0,46.0,09:40:54,CBJ
2020,Sonny Milano,23.0,9.0,02:19:26,ANA
2020,Rasmus Andersson,23.0,70.0,23:15:30,CGY
2020,Pierre-Édouard Bellemare,34.0,69.0,15:25:59,COL
2020,Teddy Blueger,25.0,69.0,18:11:00,PIT
2020,Noah Hanifin,23.0,70.0,24:42:00,CGY
2020,Vinnie Hinostroza,25.0,68.0,14:51:14,ARI
2020,Richard Pánik,28.0,59.0,11:08:52,WSH
2020,Marcus Pettersson,23.0,69.0,22:18:40,PIT
2020,Dominik Simon,25.0,64.0,15:22:04,PIT
2020,Sam Steel,21.0,65.0,16:50:42,ANA
2020,Alexander Wennberg,25.0,57.0,15:50:55,CBJ
2020,Patrick Marleau,40.0,66.0,17:08:06,2TM
2020,Patrick Marleau,40.0,58.0,15:04:47,SJS
2020,Patrick Marleau,40.0,8.0,02:03:19,PIT
2020,Josh Archibald,27.0,62.0,13:40:21,EDM
2020,Ethan Bear,22.0,71.0,25:59:42,EDM
2020,Will Butcher,25.0,56.0,16:43:22,NJD
2020,Ben Chiarot,28.0,69.0,26:36:13,MTL
2020,Jason Dickinson,24.0,65.0,16:13:23,DAL
2020,Joel Farabee,19.0,52.0,12:13:29,PHI
2020,Valtteri Filppula,35.0,70.0,19:22:52,DET
2020,Matt Grzelcyk,26.0,68.0,20:27:59,BOS
2020,Jack Hughes,18.0,61.0,16:07:47,NJD
2020,Mattias Janmark,27.0,62.0,15:06:26,DAL
2020,Andreas Johnsson,25.0,43.0,11:17:27,TOR
2020,Mikko Koivu,36.0,55.0,14:16:21,MIN
2020,Nick Leddy,28.0,60.0,21:06:44,NYI
2020,Tyler Myers,29.0,68.0,24:22:31,VAN
2020,Matthew Nieto,27.0,70.0,15:45:14,COL
2020,Corey Perry,34.0,57.0,13:02:16,DAL
2020,Nick Ritchie,24.0,48.0,11:19:43,2TM
2020,Nick Ritchie,24.0,41.0,09:50:03,ANA
2020,Nick Ritchie,24.0,7.0,01:29:40,BOS
2020,Artem Anisimov,31.0,49.0,11:18:35,OTT
2020,Emil Bemström,20.0,56.0,11:27:03,CBJ
2020,Joel Edmundson,26.0,68.0,20:54:33,CAR
2020,Radek Faksa,26.0,66.0,17:28:49,DAL
2020,Ryan Hartman,25.0,69.0,14:05:38,MIN
2020,Milan Lucic,31.0,68.0,15:06:37,CGY
2020,Mike Matheson,25.0,59.0,17:44:06,FLA
2020,Nick Paul,24.0,56.0,13:28:45,OTT
2020,Tyler Pitlick,28.0,63.0,12:39:07,PHI
2020,Michael Raffl,31.0,58.0,11:57:18,PHI
2020,Chris Tanev,30.0,69.0,22:27:40,VAN
2020,Jimmy Vesey,26.0,64.0,14:43:25,BUF
2020,Anders Bjork,23.0,58.0,12:29:59,BOS
2020,Justin Braun,32.0,62.0,17:50:41,PHI
2020,T.J. Brodie,29.0,64.0,21:49:19,CGY
2020,Brandon Carlo,23.0,67.0,22:51:59,BOS
2020,William Carrier,25.0,71.0,11:40:56,VEG
2020,Zemgus Girgensons,26.0,69.0,15:51:46,BUF
2020,Brett Howden,21.0,70.0,15:19:59,NYR
2020,Brad Hunt,31.0,59.0,14:53:06,MIN
2020,Josh Leivo,26.0,36.0,09:00:25,VAN
2020,Connor Murphy,26.0,58.0,20:32:32,CHI
2020,Kyle Okposo,31.0,52.0,11:08:04,BUF
2020,Carter Rowney,30.0,71.0,15:10:19,ANA
2020,Anton Strålman,33.0,69.0,24:13:31,FLA
2020,Mark Borowiecki,30.0,53.0,15:50:47,OTT
2020,Vladislav Gavrikov,24.0,69.0,21:49:34,CBJ
2020,Justin Holl,28.0,68.0,20:58:37,TOR
2020,Michal Kempný,29.0,58.0,18:00:48,WSH
2020,Johan Larsson,27.0,62.0,15:23:44,BUF
2020,Brendan Lemieux,23.0,59.0,12:39:21,NYR
2020,Oskar Lindblom,23.0,30.0,08:48:15,PHI
2020,Brandon Montour,25.0,54.0,17:32:55,BUF
2020,Cédric Paquette,26.0,61.0,13:16:17,TBL
2020,Brett Pesce,25.0,61.0,22:14:48,CAR
2020,Mark Pysyk,28.0,58.0,12:19:35,FLA
2020,Matt Roy,24.0,70.0,21:07:59,LAK
2020,Marcus Sorensen,27.0,66.0,15:13:44,SJS
2020,P.K. Subban,30.0,68.0,25:04:25,NJD
2020,MacKenzie Weegar,26.0,45.0,15:05:15,FLA
2020,Madison Bowey,24.0,53.0,15:49:07,DET
2020,Olli Määttä,25.0,65.0,19:57:18,CHI
2020,Brock McGinn,25.0,68.0,14:57:44,CAR
2020,Troy Stecher,25.0,69.0,17:38:59,VAN
2020,Alexander Steen,35.0,55.0,12:52:06,STL
2020,Brandon Sutter,30.0,44.0,10:53:23,VAN
2020,Alex Tuch,23.0,42.0,10:14:04,VEG
2020,Kyle Clifford,29.0,69.0,12:52:12,2TM
2020,Kyle Clifford,29.0,53.0,10:19:22,LAK
2020,Kyle Clifford,29.0,16.0,02:32:50,TOR
2020,Michael Amadio,23.0,68.0,14:45:24,LAK
2020,Blake Comeau,33.0,55.0,13:41:42,DAL
2020,Dillon Dubé,21.0,45.0,09:30:37,CGY
2020,Justin Faulk,27.0,69.0,23:39:07,STL
2020,Garnet Hathaway,28.0,66.0,11:51:19,WSH
2020,Darren Helm,33.0,68.0,15:33:52,DET
2020,Ben Hutton,26.0,65.0,19:46:59,LAK
2020,Erik Johnson,31.0,59.0,20:41:45,COL
2020,David Kämpf,25.0,70.0,15:56:41,CHI
2020,Philippe Myers,23.0,50.0,14:15:21,PHI
2020,Tucker Poolman,26.0,57.0,16:34:33,WPG
2020,Colton Sceviour,30.0,69.0,15:13:58,FLA
2020,Mike Reilly,26.0,44.0,13:12:53,2TM
2020,Mike Reilly,26.0,14.0,03:15:45,MTL
